,ego_brake,ego_dist,ego_throttle,ego_vel,other_amount,other_dist,other_vel,shield_takeover
21,0.0,"[6.8145638  6.67157756 6.55409    6.53169943 8.17057049 7.50244729
 7.28387145 6.55070868]",0.0,1.1240395738900375,8.0,"[0.87807965 2.71700718 4.81099794 6.01654087 7.30352503 7.28729386
 6.67853173 6.87360741]","[1.136172292987784, 1.2406660266005507, 1.3424400327074464, 1.328715885337581, 1.3966157709308322, 1.4433150026072024, 1.2393029283047372, 1.3445704872424369]",[ True  True  True  True False False False  True]
22,0.4000000059604645,"[6.2698739  6.11632945 5.96807464 6.00167689 7.37071533 6.76377382
 6.70162712 5.93663693]",0.0,0.7471532466382439,8.0,"[1.59030752 3.46421797 5.6216192  6.72086305 8.10603891 7.96343744
 7.2841955  7.61439141]","[1.2050912458062566, 1.2487662559340027, 1.3432199064646804, 0.9709657993040814, 1.3652892094898121, 0.7466126749633833, 0.4032874023654833, 1.2968776971764933]",[ True  True  True  True False False  True  True]
23,0.0,"[6.26491249 6.08947533 5.93677853 5.97676797 7.19617764 6.60408375
 6.67321351 5.94887814]",0.699999988079071,0.017234746760596217,8.0,"[2.31524496 4.21397934 6.27035582 7.31327072 8.85704536 8.69051864
 7.99232532 8.13960679]","[1.2101038352569293, 1.2482577867205473, 1.235753463291167, 1.1618458414680546, 1.323628849704283, 1.2208855829111795, 1.267458603270278, 1.0977972406764631]",[False False False False False False False False]
24,0.0,"[6.04248149 5.83803644 5.69776743 5.88809686 6.80738678 6.02538919
 6.44249801 5.66961053]",0.0,1.199604267571274,8.0,"[3.04481595 4.95037628 7.00279526 7.95717677 9.54605166 9.40813492
 8.72126906 8.81140786]","[1.215633875805479, 1.247998898874297, 1.3241239408979422, 1.0025589951691751, 0.9954032683782107, 1.3863069010746005, 1.1461937650225484, 1.0488081083859289]",[ True  True  True False False False False False]
25,0.0,"[5.27267816 5.06053581 4.96140989 5.30586003 5.54248986 5.04911988
 5.67276102 4.92728733]",0.0,1.1191284791015959,8.0,"[ 3.77731775  5.68589338  7.67329785  8.77660933 10.1254894  10.16702834
  9.51782605  9.45122373]","[1.2251806203783155, 1.1932623180274358, 0.6560761480790527, 1.3097895518350744, 0.41497906785596944, 7.028286401013674, 1.3476486480912486, 1.0773051003730163]",[ True  True False False False False False False]
26,0.0,"[4.69798058 4.46305179 4.71336711 4.38807544 4.19836256 3.16211803
 4.99624868 3.62558762]",0.4000000059604645,0.7436612304142965,8.0,"[ 4.51256271  6.46391206  8.45808321  9.50224444 10.55755538 11.90754538
 10.32367622  9.72617396]","[1.2254465870228384, 1.2971740194311998, 1.3643390822967538, 1.3911876122388223, 1.3586420209683008, 32.50795785424594, 1.3290617001429177, 1.3047533495185566]",[ True  True False False False False False False]
27,0.0,"[4.17588031 3.92876979 4.15239164 3.07833811 2.92218564 2.20249863
 4.59206584 2.27909452]",0.4000000059604645,1.1459382992462024,8.0,"[ 5.24582085  7.24084254  9.24331688  9.74929701 10.84306689 10.55690818
 10.98983353  9.85965027]","[1.2210527268680027, 1.296018557472613, 1.306999616827445, 1.3558828940865042, 1.360632007556197, 1.224254131714467, 1.2304471669645811, 1.3083432109987432]",[ True False False False False False False False]
28,0.0,"[3.27396533 3.21384079 2.71733896 1.4165576  1.24931474 0.5926855
 3.62272387 0.69417491]",0.4000000059604645,1.752378307273802,8.0,"[ 5.96739747  7.90275344  9.60292136  9.98847641 11.07426536 10.73973486
 11.75058359 10.06866471]","[1.2184859271015416, 0.9564252294674829, 0.6024410704658022, 1.1917678608522784, 1.2978452710494497, 1.2240734722550421, 1.3292621603899872, 1.2731464750352144]",[ True False False False False False False False]
29,0.0,"[  2.04788735   2.25721667   0.72751523 100.         100.
 100.           1.8406796  100.        ]",0.699999988079071,2.1721533118583056,8.0,"[  6.69766623   8.70221752   9.84088389 100.         100.
 100.          12.2870369  100.        ]","[1.2199588980670408, 1.3577799192627298, 1.3323595566196296, 1.3176889855355745, 1.2723779994186328, 1.2239820272662452, 1.3079129168647154, 1.2727450421459188]",[False False False False False False False False]
30,0.0,"[  0.39619571   0.36050371 100.         100.         100.
 100.         100.         100.        ]",0.699999988079071,3.258230991341126,8.0,"[  7.4307406    9.39063034 100.         100.         100.
 100.         100.         100.        ]","[1.2253043094089617, 0.9513096101304005, 1.3294910337560248, 1.2403541668481572, 1.2709734059657156, 1.0880471418858333, 1.316864902573568, 0.8287720235117152]",[False False False False False False False False]
31,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,4.392064738721571,8.0,[100 100 100 100 100 100 100 100],"[1.2274830239657915, 1.2239966109843559, 1.2796651914379185, 0.7968492690775305, 1.1923658285187955, 1.2722224903898933, 1.3242091215977128, 0.9881845675818589]",[False False False False False False False False]
32,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,5.351586317106346,8.0,[100 100 100 100 100 100 100 100],"[1.307259269329701, 1.2058005661521436, 1.0821731922613258, 1.025472167421755, 1.1878589999019535, 0.41411376022315505, 1.330768236095822, 0.5651051509961188]",[False False False False False False False False]
33,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,6.0990823029145345,8.0,[100 100 100 100 100 100 100 100],"[1.1049340110809267, 1.2046987088704337, 0.9811024920466247, 0.759360980499404, 0.6991237208075022, 1.1913606460732205, 1.3583849250084026, 0.283791488012784]",[False False False False False False False False]
34,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,6.744528112970469,8.0,[100 100 100 100 100 100 100 100],"[1.1020053210366123, 1.177337901195658, 1.240749846741857, 0.9111981327427056, 1.235807492812832, 1.190812445130154, 1.3665819408065232, 0.13156032722405625]",[False False False False False False False False]
35,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,7.284856523748153,8.0,[100 100 100 100 100 100 100 100],"[1.1009733224086302, 1.2004562162866237, 1.3861058580932957, 1.310107697090216, 1.2332035443585845, 1.191571609763489, 1.3737868040127845, 0.1577181954810125]",[False False False False False False False False]
36,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,7.741459173963671,8.0,[100 100 100 100 100 100 100 100],"[1.1000162421616637, 0.9561963101823812, 1.4694716127750387, 1.3054971337565724, 1.2308771358966804, 1.1920367821226938, 1.3849302121424325, 1.0475833448811642]",[False False False False False False False False]
37,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,8.12084865635949,8.0,[100 100 100 100 100 100 100 100],"[1.1009771135969848, 1.1560720109340485, 1.4681665367381034, 1.3044902920729273, 1.232006359635077, 1.192937048869943, 1.456149930225579, 1.2755817369483773]",[False False False False False False False False]
38,0.0,[100 100 100 100 100 100 100 100],0.6764733791351318,8.39487493995671,8.0,[100 100 100 100 100 100 100 100],"[1.1026882696127622, 1.1724896943678669, 1.3903972581594632, 1.3042310526337757, 1.2337822367425144, 1.1939361039305538, 1.459062563242215, 1.3184992291103024]",[False False False False False False False False]
39,0.0,[100 100 100 100 100 100 100 100],0.6641310453414917,8.518353002506696,8.0,[100 100 100 100 100 100 100 100],"[0.7115538286883114, 0.8782211819182968, 1.442055979302215, 1.3048957829616048, 1.2361862287780148, 1.195118359505585, 1.3016611050443405, 1.3169450293358222]",[False False False False False False False False]
40,0.0,[100 100 100 100 100 100 100 100],0.661005437374115,8.56297250983976,8.0,[100 100 100 100 100 100 100 100],"[1.108652009726458, 1.199309631773018, 1.388264587581725, 1.3059074151723093, 1.2134130711160198, 1.1971880793418785, 1.2990032336141206, 1.315854862794663]",[False False False False False False False False]
41,0.0,[100 100 100 100 100 100 100 100],0.6604549884796143,8.582055619639585,8.0,[100 100 100 100 100 100 100 100],"[1.1103094825921642, 1.1991399625238977, 1.4094614304396187, 1.2854434546246902, 0.45859349430380864, 1.1556138806624876, 0.9383434604149766, 1.3143389403389742]",[False False False False False False False False]
42,0.0,[100 100 100 100 100 100 100 100],0.6605768799781799,8.594060598296254,8.0,[100 100 100 100 100 100 100 100],"[0.7985357950931585, 1.1353394354472908, 1.3335780255182705, 1.306231674722872, 1.3050425714090637, 0.6372340933471896, 0.6667874187081031, 1.3253773655635812]",[False False False False False False False False]
43,0.0,[100 100 100 100 100 100 100 100],0.6608671545982361,8.604220307970172,8.0,[100 100 100 100 100 100 100 100],"[1.094450417085935, 1.135460377732504, 1.2327264621751355, 0.9950500118929801, 1.319426159818108, 0.6617349443732659, 0.30985404739209066, 1.3979370037748993]",[False False False False False False False False]
44,1.0,[100 100 100 100 100 100 100 100],0.0,8.598823111405721,8.0,[100 100 100 100 100 100 100 100],"[1.0819328357168114, 1.2281121370468513, 0.27627291907116963, 1.3585045565325873, 1.2333187731724637, 0.5165180988100962, 0.07901790315712968, 0.6657731584350258]",[False False False False False False False False]
45,1.0,[100 100 100 100 100 100 100 100],0.0,5.350736542068283,8.0,[100 100 100 100 100 100 100 100],"[1.0813607455623204, 1.3547081814688249, 0.8341786469538118, 1.4572341579489814, 1.2141107183794888, 1.0838715160021208, 0.2772971919084475, 0.6822089858808537]",[False False False False False False False False]
46,1.0,[100 100 100 100 100 100 100 100],0.0,1.3507839578422063,8.0,[100 100 100 100 100 100 100 100],"[0.6544954465448166, 0.9724984229493735, 1.215179519807558, 0.9779929863710379, 1.1955281662737918, 1.4554658665048752, 0.5820508647790209, 0.4245475484693727]",[False False False False False False False False]
47,1.0,[100 100 100 100 100 100 100 100],0.0,0.0012723141123698709,8.0,[100 100 100 100 100 100 100 100],"[1.2099386076116514, 1.156778702483109, 1.1649482619754081, 0.5436979530048199, 1.1907132852594031, 1.342864343513732, 0.6419576758674821, 0.6248557565162194]",[False False False False False False False False]
48,1.0,[100 100 100 100 100 100 100 100],0.0,5.982607959143064e-06,8.0,[100 100 100 100 100 100 100 100],"[1.1215657326370534, 0.5034050033425519, 1.3308665829192647, 1.167247927055944, 1.1509045773854167, 1.3047358338317356, 1.039885156034221, 1.2070741353450092]",[False False False False False False False False]
49,1.0,[100 100 100 100 100 100 100 100],0.0,1.2586974237507248e-05,8.0,[100 100 100 100 100 100 100 100],"[1.2494044814838943, 0.9678465307815763, 1.3764376329572119, 1.3758816015178685, 1.1529352624115363, 1.300386952628929, 1.3598807260157995, 1.2362014090540294]",[False False False False False False False False]
50,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,0.026666656091190358,8.0,[100 100 100 100 100 100 100 100],"[1.2282996661210381, 1.1150451154126708, 1.378643612112051, 30.105520876613067, 1.1559753530315477, 1.3036767920262324, 1.3830716093116944, 1.3166569736302174]",[False False False False False False False False]
51,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,1.4315008691663453,8.0,[100 100 100 100 100 100 100 100],"[1.212738084655101, 1.1647163968551453, 1.4278232948594807, 23.184733364108627, 1.1592830231313513, 1.3079263300356918, 1.4644461731912521, 1.318780112049432]",[False False False False False False False False]
52,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,2.742751181564856,8.0,[100 100 100 100 100 100 100 100],"[1.2209133568759856, 1.164378430899287, 1.3457057081400738, 1.3502879692002296, 1.163564865325936, 1.3136463337803614, 1.4605139472747863, 1.3149628805347864]",[False False False False False False False False]
53,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,3.900443284396721,8.0,[100 100 100 100 100 100 100 100],"[1.24096342527236, 1.1614528066447711, 1.3105497275489593, 1.3583329612643908, 1.1489434269740821, 1.3214602932489625, 1.4533407415104047, 1.3085519843393287]",[False False False False False False False False]
54,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,4.930839666355926,8.0,[100 100 100 100 100 100 100 100],"[1.3572687400092, 1.1565043220992675, 1.307648717867883, 1.3948447886096917, 0.9192900962416234, 1.3503287428047928, 1.4429740299776, 1.2999057972665622]",[False False False False False False False False]
55,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,5.7843126396915485,8.0,[100 100 100 100 100 100 100 100],"[1.3243883016332667, 1.150495553974946, 1.4367328220051212, 1.3887615765644947, 1.1462367426379325, 1.35073137004039, 1.4294066657345832, 1.2897498519013235]",[False False False False False False False False]
56,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,6.476714384664879,8.0,[100 100 100 100 100 100 100 100],"[1.3594725987621696, 1.1429372121545527, 1.432882394263073, 1.416166512400134, 1.1458139946055872, 1.30192114161383, 1.3664360554981065, 1.2110285570918298]",[False False False False False False False False]
57,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,7.042465439958025,8.0,[100 100 100 100 100 100 100 100],"[1.4699836040369902, 1.0875325750283888, 1.3366925520701332, 1.3157139437731096, 1.1462177071175665, 1.3435010086362718, 1.341970482947168, 1.2102026133873407]",[False False False False False False False False]
58,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,7.477569600509049,8.0,[100 100 100 100 100 100 100 100],"[1.4699381800408624, 1.088994724348476, 1.2912857596420246, 1.230291468615079, 1.1459920856737313, 1.326128543483946, 1.2232339880392187, 1.2128916699313612]",[False False False False False False False False]
59,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,7.875304244744003,8.0,[100 100 100 100 100 100 100 100],"[1.469937722647578, 1.0913279954201178, 0.8737987073025132, 1.2122376672257196, 1.1489528480199733, 1.3262777616638755, 1.30823921864757, 1.2173354716360947]",[False False False False False False False False]
