,ego_brake,ego_dist,ego_throttle,ego_vel,other_amount,other_dist,other_vel,shield_takeover
0,0.0,[66.68497416],0.699999988079071,0.00018586990625207517,1.0,[66.75901775],[0.0],
1,0.0,[66.68506881],0.699999988079071,0.00046321131955000846,1.0,[66.75886871],[4.6565987114219396e-08],
2,0.0,[66.68508436],0.699999988079071,3.227022863183026e-05,1.0,[66.75891414],[8.39200673534724e-09],
3,0.0,[66.68508436],0.699999988079071,1.4811630450372837e-05,1.0,[66.75891414],[1.001657232473175e-07],
4,0.0,[56.65965835],0.699999988079071,0.2482671584631852,1.0,[70.23996215],[0.17635160060783037],[False]
5,0.0,[62.33837216],0.699999988079071,4.120392205817005,1.0,[71.06082971],[4.012656344771986],[False]
6,0.0,[59.4765944],0.699999988079071,5.271046704493695,1.0,[67.7795694],[5.743530502960406],[False]
7,0.0,[56.06549451],0.6638009548187256,6.093250063792619,1.0,[63.77397296],[6.6946086148211466],[False]
8,0.0,[52.64900497],0.5996159315109253,6.513797419302548,1.0,[58.7676476],[7.024661218003294],[False]
9,0.0,[49.2981848],0.5848411917686462,6.638323509604552,1.0,[53.2771434],[7.12001099859432],[False]
10,0.0,[45.84027378],0.5813669562339783,6.6742562648376484,1.0,[47.99949642],[7.150019498661042],[False]
11,0.0,[42.19866363],0.5807443857192993,6.687797874666573,1.0,[43.07562538],[7.162085932174064],[False]
12,0.0,[38.39775995],0.5808064937591553,6.695758908113231,1.0,[38.43437901],[7.169115145296564],[False]
13,0.0,[34.4823027],0.5810413956642151,6.702317466289447,1.0,[33.97836312],[7.174695695228493],[False]
14,0.0,[30.52184861],0.5813121199607849,6.708505645248686,1.0,[29.61997352],[7.179874069581981],[False]
15,0.0,[26.47197114],0.5815913677215576,6.7146093153992,1.0,[25.30364455],[7.184773410626802],[False]
16,0.4000000059604645,[22.42675504],0.0,6.720683911379735,1.0,[21.00296645],[7.189901709263255],[ True]
17,0.0,[18.89461947],0.699999988079071,4.6531001074607925,1.0,[16.69095449],[7.19487348395142],[False]
18,0.4000000059604645,[16.19886447],0.0,4.725183607140264,1.0,[12.37414292],[7.199838214783847],[ True]
19,0.0,[13.70105305],0.699999988079071,3.1664793929136823,1.0,[8.05356721],[7.2047796041985706],[False]
20,0.4000000059604645,[11.74888741],0.0,3.666435927355461,1.0,[3.73303582],[7.209451357261747],[ True]
21,0.0,[100],0.699999988079071,2.309421076728994,1.0,[100],[7.211736757267326],[False]
22,0.0,[100],0.4000000059604645,3.0395401770671007,1.0,[100],[7.21245394385375],[ True]
23,0.0,[100],0.699999988079071,3.3699991014645203,1.0,[100],[7.212661011155203],[False]
24,0.0,[100],0.699999988079071,4.270288987831691,1.0,[100],[7.212717827190356],[False]
25,0.0,[100],0.699999988079071,5.24082397402954,1.0,[100],[7.212736041024967],[False]
26,0.0,[100],0.6641684174537659,6.013259933799733,1.0,[100],[7.212740639274672],[False]
27,0.0,[100],0.600087583065033,6.391352283026882,1.0,[100],[7.212742188969002],[False]
28,0.0,[100],0.590243399143219,6.502239672858774,1.0,[100],[7.2127441570399515],[False]
29,0.0,[100],0.5787460207939148,6.56933850671641,1.0,[100],[7.212743438499792],[False]
30,0.0,[100],0.5770807266235352,6.593144916256409,1.0,[100],[7.212744068659801],[False]
31,0.0,[100],0.576410710811615,6.60470510883458,1.0,[100],[7.212744777105776],[False]
32,0.0,[100],0.5766155123710632,6.611641371717646,1.0,[100],[7.212735621971585],[False]
33,0.0,[100],0.5770279169082642,6.617824467526842,1.0,[100],[4.712755728990667],[False]
34,0.0,[100],0.5773212313652039,6.624015838747,1.0,[100],[0.000534379379145113],[False]
35,0.0,[100],0.5776384472846985,6.630220831198748,1.0,[100],[4.372545987320916e-06],[False]
36,0.0,[100],0.5779381990432739,6.636452859748644,1.0,[100],[0.10330163704719814],[False]
37,0.0,[100],0.5782331228256226,6.642690256198015,1.0,[100],[1.7281727177099104],[False]
38,0.0,[100],0.5785236954689026,6.648921594063878,1.0,[100],[3.1514053388329972],[False]
39,0.0,[100],0.5788196325302124,6.655121432518881,1.0,[100],[4.147911116758568],[False]
40,0.0,[100],0.5791101455688477,6.661314015879774,1.0,[100],[5.572826330381704],[False]
41,0.0,[100],0.5793989896774292,6.667502402217222,1.0,[100],[6.607533319896561],[False]
42,0.0,[100],0.5796855092048645,6.673686698916389,1.0,[100],[6.968648568828873],[False]
43,0.0,[100],0.579974353313446,6.679840682819483,1.0,[100],[7.069072408541611],[False]
44,0.0,[100.],0.5802584886550903,6.685985555262534,1.0,[30.9837884],[7.099995103797204],[False]
45,0.0,[100.],0.5805436968803406,6.69211651096729,1.0,[35.12501694],[7.112272297651672],[False]
46,0.0,[100.],0.580826461315155,6.6982357142013615,1.0,[39.39144701],[7.119350433530576],[False]
47,0.0,[100.],0.5811124444007874,6.704327458400347,1.0,[43.81463961],[7.123341653521852],[False]
48,0.0,[100.],0.5813964605331421,6.710412822545563,1.0,[48.77875009],[7.123485987891754],[False]
49,0.0,[100.],0.5816797018051147,6.716481106129891,1.0,[54.49087617],[7.125724018526],[False]
50,0.0,[100],0.5823072195053101,6.721756273587052,1.0,[100],[7.130698864596488],[False]
51,0.0,[100],0.5827260613441467,6.725724785702112,1.0,[100],[7.1357945579898185],[False]
52,0.0,[100],0.5817190408706665,6.72899708451144,1.0,[100],[7.140981583454016],[False]
53,0.0,[100],0.5819190740585327,6.727364064348931,1.0,[100],[7.14843234197595],[False]
54,0.0,[100],0.5824580192565918,6.725079542317752,1.0,[100],[7.154297186793802],[False]
55,0.0,[100],0.5829362273216248,6.724092252980192,1.0,[100],[7.159979062836171],[False]
56,0.0,[100],0.5810593366622925,6.73090593853145,1.0,[100],[7.165053308601471],[False]
57,0.0,[100],0.5809201598167419,6.733248274015827,1.0,[100],[7.170303849454092],[False]
58,0.0,[100],0.5817922353744507,6.730813197262277,1.0,[100],[7.174948544745239],[False]
59,0.0,[100],0.5875451564788818,6.714377435464881,1.0,[100],[7.183451035204246],[False]
