,ego_brake,ego_dist,ego_throttle,ego_vel,other_amount,other_dist,other_vel,shield_takeover
10,0.4000000059604645,"[22.56477496 22.54289356 22.52765192 22.52872928 24.84235683 24.27331975
 23.78637752 22.57117853]",0.0,7.75205435698852,8.0,"[6.45915267 5.29963672 3.92476733 2.58771414 1.46655224 1.02755698
 1.50957641 1.54439573]","[1.0964843730549332, 1.203762375077822, 1.3252248325869043, 1.3641186294817864, 1.3208240120668413, 1.2945466467596365, 1.3224417823232737, 1.1155390656854989]",[False False  True  True  True  True  True  True]
11,0.0,"[18.37748279 18.34708118 18.32897541 18.32549427 20.63839376 20.05859579
 19.54350214 18.38961365]",0.699999988079071,5.735770657589619,8.0,"[5.80079964 4.5775706  3.15885484 1.80120542 0.65286096 0.2511483
 0.71972664 0.82940168]","[1.0981529377321941, 1.2038662060668994, 1.2425366594703793, 1.2493290912714488, 1.3704779878597066, 1.2960690505787864, 1.3193316538532602, 1.283010300942509]",[False False False False False False False False]
12,0.4000000059604645,"[15.15536822 15.1158161  15.09185091 15.09238173 17.40121784 16.80278366
 16.26192379 15.18083262]",0.0,5.495583209914088,8.0,"[5.1413103  3.85537354 2.35887547 1.02756194 0.16857499 0.51557999
 0.06177454 0.12941249]","[1.099903676850422, 1.203931237966387, 1.3235166631541608, 1.2942445668694695, 1.368696874826552, 1.243763886938436, 1.2703907698487538, 1.2240685916490037]",[False  True  True  True  True  True  True  True]
13,0.0,"[12.24719474 12.19794543 12.16926276 12.16589783 14.48158337 13.86292624
 13.30202688 12.26483367]",0.699999988079071,3.79558981517732,8.0,"[4.48099538 3.13326411 1.58600962 0.26651126 0.98858611 1.26241842
 0.82176168 0.57986197]","[1.1015626558344118, 1.2040101198998012, 1.2408729678279329, 1.290571349613387, 1.3663143411218552, 1.2474165760950329, 1.2692009071875805, 1.199403467525954]",[False False False False False False False False]
14,0.4000000059604645,"[ 9.99348918  9.9342236   9.89857561  9.90429042 12.20272899 11.56406983
 10.99073272  9.98668388]",0.0,4.122525070348468,8.0,"[3.81941439 2.41088049 0.80309851 0.51118384 1.77055496 2.01094712
 1.58098919 1.29977399]","[1.1032250981622944, 1.2039952920547856, 1.3218488728352924, 1.296741762049429, 1.26746095462025, 1.2503145614881148, 1.2679671893482343, 1.1292048860352795]",[ True  True  True  True  True  True  True  True]
15,0.4000000059604645,"[ 7.83875669  7.77257009  7.73787092  7.7369662  10.01217313  9.3588301
  8.77475058  7.76003453]",0.0,2.6811861763122953,8.0,"[3.15744525 1.68420077 0.01547624 1.2840724  2.53106843 2.76113343
 2.34194614 2.05800363]","[1.1043067521379493, 1.2113886746748588, 1.3235440397529803, 1.2877285393294373, 1.2709035262377348, 1.2611309603863083, 1.2757385815665987, 1.2605076216419573]",[ True  True  True  True False  True  True  True]
16,0.0,"[6.78614795 6.70776491 6.65638559 6.64658629 8.88875998 8.23553666
 7.63811325 6.65304621]",0.0,1.0199541566076982,8.0,"[2.4964986  0.95751494 0.78196141 2.04969673 3.29360388 3.51546131
 3.10225417 2.84334132]","[1.1023759886210431, 1.2125473209687874, 1.3288315119890264, 1.2672144374651417, 1.2718114413297772, 1.259158593194453, 1.2688330359611355, 1.2670291817975683]",[ True  True  True  True False False False  True]
17,0.4000000059604645,"[6.29520073 6.20552617 6.14834937 6.09148394 8.29757501 7.64770504
 7.05134957 6.10699575]",0.0,0.6617637791842992,8.0,"[1.83517707 0.22876172 1.59305362 2.80591425 4.09410751 4.26792421
 3.85894634 3.58702541]","[1.1056210639833197, 1.2177710805682673, 1.3543506778963297, 1.2583394669320478, 1.395460763629346, 1.2585300788457368, 1.263767536667031, 1.2616287007963272]",[ True  True  True  True  True  True  True  True]
18,0.0,"[6.31479968 6.21162554 6.15021169 6.08162125 8.19625891 7.54436463
 6.96522984 6.06851335]",0.699999988079071,0.01772545628828473,8.0,"[1.16983473 0.50437076 2.40820785 3.56714666 4.93725144 5.01951648
 4.61398791 4.34380018]","[1.1135295878973728, 1.2249586044505612, 1.3607730742340338, 1.269671080981043, 1.4195808059751662, 1.2612761624767177, 1.262859800514568, 1.2616729682667007]",[False False False False False False False False]
19,0.0,"[6.12521234 6.00915943 5.94020913 5.86226563 7.8518642  7.20640235
 6.68666328 5.81688887]",0.0,1.1676938728864732,8.0,"[0.50185879 1.2396251  3.22415629 4.32711532 5.7769808  5.78300223
 5.31353016 5.09848706]","[1.1212655785125243, 1.2327004405356337, 1.365753736294053, 1.2698263101848415, 1.4179664114664832, 1.2990507185664333, 1.14338993316476, 1.2618699065618724]",[ True  True  True  True False False  True  True]
20,0.4000000059604645,"[5.39295387 5.27139977 5.16248799 5.08630339 6.90387469 6.25322059
 5.85591076 5.03315962]",0.0,1.1122818642002419,8.0,"[0.17746276 1.98416718 4.03542446 5.08818183 6.60805879 6.53860826
 6.00048859 5.87426518]","[1.1491961582751005, 1.2497494292855305, 1.3561122744118093, 1.2686070253606243, 1.4156117808928592, 1.3119237005906756, 1.152606998698115, 1.2904692938746238]",[ True  True  True  True False False  True False]
21,0.0,"[5.32098399 5.2039599  5.02721392 4.96121498 6.5854822  5.92941814
 5.68256774 4.90349644]",0.699999988079071,0.01532500739341978,8.0,"[0.87050447 2.75560819 4.85458821 5.85095439 7.40211373 7.29483114
 6.69659951 6.66693537]","[1.1609753049450382, 1.310648014899034, 1.3525257526592365, 1.273731034037529, 1.3051742285402754, 1.3638811580307988, 1.2003061539795794, 1.3035368100867337]",[False False False False False False False False]
22,0.0,"[5.13549106 4.99699336 4.76157665 4.75113492 6.06306941 5.49798768
 5.43625862 4.64917027]",0.0,1.1938828796940133,8.0,"[1.59224674 3.54340566 5.65607729 6.57368178 8.17891519 7.90338089
 7.23477196 7.41960213]","[1.2148053067189541, 1.3115825861644745, 1.2742851955127692, 1.0400039619170411, 1.3685132327357357, 0.4714220941208892, 0.33456682896290674, 1.2202920827110313]",[ True  True  True False False False False False]
23,0.0,"[4.42678402 4.21704798 3.94248844 3.97671467 5.09008851 4.52006712
 4.6021478  3.89134409]",0.4000000059604645,1.1248778687117145,8.0,"[2.32970498 4.33127255 6.2985125  7.16017984 8.90931814 8.68557976
 7.97896982 7.9128425 ]","[1.25034621450733, 1.3127957448930465, 1.0503066444484799, 0.9724012086241687, 1.3886553196584164, 1.2327345858975973, 1.1789248688400624, 0.8983013679935554]",[ True  True False False False False False False]
24,0.0,"[3.74439888 3.46982803 3.18553535 3.29481264 4.16022859 3.46110631
 3.86034622 3.194904  ]",0.4000000059604645,1.5052078176294088,8.0,"[3.11096616 5.09662005 6.90691591 7.71782421 9.53909286 9.31258803
 8.70391796 8.54426336]","[1.3091215411021293, 1.269708936822254, 0.815094950219276, 0.6386944754838605, 0.9694659895081895, 1.227722931981355, 1.0509950361996891, 0.9829872258677832]",[ True False False False False False False False]
25,0.0,"[2.67396732 2.37793267 2.11781111 2.52763162 2.4544321  0.19820214
 2.83535218 2.21672838]",0.4000000059604645,1.9806352241500256,8.0,"[3.88273601 5.84548134 7.60492375 8.54453838 9.98916946 9.77338875
 9.47765331 9.15173311]","[1.2360963534163456, 1.1707341003639442, 0.5730748545221667, 1.365868069742214, 1.36206182019543, 31.94988529328964, 1.3923652063187166, 1.2101594062712178]",[ True False False False False False False False]
26,0.0,"[  1.29703889   0.9849024    1.13231306   1.02512695   0.41015848
 100.           1.42318014   0.41034138]",0.699999988079071,2.3519847922939636,8.0,"[  4.61785513   6.59239506   8.38708005   9.35826095  10.35707702
 100.          10.2657572    9.61568333]","[1.2259590128136975, 1.2432529818675675, 1.364293574562143, 1.4474075816573033, 1.3263671552357275, 1.2118493252269056, 1.3057169383413771, 0.829138549229199]",[False False False False False False False False]
27,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,3.411364896407298,8.0,[100 100 100 100 100 100 100 100],"[1.2189217698151458, 1.242245727292328, 1.1804064564363415, 1.3736572463461785, 1.3132201796510852, 1.1941017020889733, 1.1733407441404469, 1.286586526443168]",[False False False False False False False False]
28,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,4.525706018480348,8.0,[100 100 100 100 100 100 100 100],"[1.2166359466237007, 1.0283815833426608, 1.2985772996602394, 1.3479384487060115, 1.2952981135464021, 1.193357324192639, 1.3098475362933848, 1.276219282564935]",[False False False False False False False False]
29,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,5.4490415065965525,8.0,[100 100 100 100 100 100 100 100],"[1.2135823080388486, 1.3087641115007995, 1.32007361985727, 1.3514729288846214, 1.2558251347748184, 1.1949450909263397, 1.313023745950515, 1.277655104156738]",[False False False False False False False False]
30,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,6.185875751085831,8.0,[100 100 100 100 100 100 100 100],"[1.1162495786996656, 1.1273037943313464, 1.3552704455118907, 1.2470875401565304, 0.45170698080143246, 1.0504350724634521, 1.3221833085219037, 1.2730213636089232]",[False False False False False False False False]
31,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,6.817871156462012,8.0,[100 100 100 100 100 100 100 100],"[1.1635732785640136, 0.8413655847176207, 1.1757817799114127, 0.5650724228684132, 1.3245667643506083, 1.3692339381734786, 1.3291457881863924, 1.1828142954320704]",[False False False False False False False False]
32,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,7.349496875535725,8.0,[100 100 100 100 100 100 100 100],"[1.2176586047373361, 1.1637636119400379, 1.1281474753017708, 1.0867427968393273, 1.3352736859682954, 31.56846998971079, 1.3337664979452934, 0.6402688105965312]",[False False False False False False False False]
33,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,7.810608726251166,8.0,[100 100 100 100 100 100 100 100],"[1.055600238647483, 1.2049386987507649, 1.1087844675193839, 1.1870212705444418, 0.9986674764792844, 26.21232060349113, 1.3590462212224657, 0.34593593359846186]",[False False False False False False False False]
34,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,8.162413746406276,8.0,[100 100 100 100 100 100 100 100],"[1.1026891651996038, 1.0341724049802674, 0.49033697010386157, 0.6176942843996582, 1.2234513242524865, 1.1944053208556331, 1.3667095395233775, 0.2293072873239305]",[False False False False False False False False]
35,0.0,[100 100 100 100 100 100 100 100],0.6735718250274658,8.416999658259602,8.0,[100 100 100 100 100 100 100 100],"[1.1015949259575917, 1.201158721397262, 1.3821688752590047, 1.3329434246061853, 1.2213610049848145, 1.195763073588705, 1.3749476928707398, 0.17500983033716994]",[False False False False False False False False]
36,0.0,[100 100 100 100 100 100 100 100],0.6632303595542908,8.524362281424313,8.0,[100 100 100 100 100 100 100 100],"[1.1004970699634167, 0.8549250235960012, 1.4690394363830461, 1.3269531135050066, 1.219338080962009, 1.196785491921847, 1.3859253850778859, 0.9258925493037585]",[False False False False False False False False]
37,0.0,[100 100 100 100 100 100 100 100],0.6607150435447693,8.563137341250156,8.0,[100 100 100 100 100 100 100 100],"[1.1015424171695423, 1.1564206443095515, 1.4696353581401957, 1.3313143890515704, 1.2196695539807665, 1.1976099125305126, 1.4441491338145753, 1.181900841238535]",[False False False False False False False False]
38,0.0,[100 100 100 100 100 100 100 100],0.6603248715400696,8.58056148572158,8.0,[100 100 100 100 100 100 100 100],"[1.1032863603447116, 1.156785489407628, 1.4364584591067644, 1.3198058890775535, 1.2207865311238022, 1.1983189492599184, 1.459000392704548, 1.318419200146031]",[False False False False False False False False]
39,0.0,[100 100 100 100 100 100 100 100],0.660488486289978,8.592135796553686,8.0,[100 100 100 100 100 100 100 100],"[0.6414939464515867, 1.0140258508533415, 1.384272800780593, 1.2205406439673905, 1.2227216156445022, 1.1990401945690452, 1.3022865378144513, 1.3165034864709269]",[False False False False False False False False]
40,0.0,[100 100 100 100 100 100 100 100],0.6607891321182251,8.602189965745865,8.0,[100 100 100 100 100 100 100 100],"[1.1091298439150132, 1.1575974183008007, 1.3834533490855498, 1.2220534327786037, 1.1819182501215932, 1.1582606341161135, 1.3005236286469357, 1.3150958963772608]",[False False False False False False False False]
41,1.0,[100 100 100 100 100 100 100 100],0.0,8.169107238547618,8.0,[100 100 100 100 100 100 100 100],"[1.109375757500273, 1.1383367740238084, 1.3147002837776034, 0.6922714507409506, 0.3667053895427458, 1.157495439085224, 0.8173216495602126, 1.3143389403389742]",[False False False False False False False False]
42,1.0,[100 100 100 100 100 100 100 100],0.0,4.281759807153113,8.0,[100 100 100 100 100 100 100 100],"[0.7121750882157372, 1.1359453981500993, 1.156457288299077, 1.2379461292259413, 0.8702097970848081, 0.597400428184637, 0.3267115927096314, 1.3191614251507082]",[False False False False False False False False]
43,1.0,[100 100 100 100 100 100 100 100],0.0,0.21458761675209137,8.0,[100 100 100 100 100 100 100 100],"[1.095484108395526, 1.1451387025289477, 0.9335291969180657, 0.6396903774793489, 1.4046189745348974, 0.6889417502779488, 0.2716027995025599, 1.112438298410108]",[False False False False False False False False]
44,1.0,[100 100 100 100 100 100 100 100],0.0,0.0003553873972478973,8.0,[100 100 100 100 100 100 100 100],"[1.082124735728475, 1.1309083944953713, 0.5436934362146183, 1.3614487670415565, 1.30532898253274, 1.0168742442458862, 0.5732194166234252, 0.3786652096931023]",[False False False False False False False False]
45,1.0,[100 100 100 100 100 100 100 100],0.0,6.588507372641017e-05,8.0,[100 100 100 100 100 100 100 100],"[1.0755228991322439, 1.3220664322535063, 0.9205177990023444, 1.440302955214714, 1.2230508911695055, 1.3139206783665487, 1.2239966112810996, 0.6263390084492524]",[False False False False False False False False]
46,1.0,[100 100 100 100 100 100 100 100],0.0,4.641673328660152e-06,8.0,[100 100 100 100 100 100 100 100],"[1.1005396799863318, 1.361287531907475, 1.0219185309514538, 1.322579370753817, 1.2025571438035914, 1.3596634461064354, 0.813741366601604, 1.1981019147903016]",[False False False False False False False False]
47,1.0,[100 100 100 100 100 100 100 100],0.0,7.489475217536234e-06,8.0,[100 100 100 100 100 100 100 100],"[1.2419780067738706, 1.202201909317775, 1.3630263761745973, 1.234667119060993, 1.190543977660572, 0.47574007703957666, 1.412526745866354, 0.9842653330362391]",[False False False False False False False False]
48,1.0,[100 100 100 100 100 100 100 100],0.0,7.262287949649752e-06,8.0,[100 100 100 100 100 100 100 100],"[1.3444333342076171, 0.42510284360661393, 1.2104121610072003, 1.2229863326062391, 1.1903298481421853, 0.6938815795599098, 1.2867835025998373, 1.147547041086731]",[False False False False False False False False]
49,1.0,[100 100 100 100 100 100 100 100],0.0,7.356318789659988e-06,8.0,[100 100 100 100 100 100 100 100],"[1.1686042329227113, 0.7023930930335308, 1.4513756907735968, 1.2243710518695916, 1.191907000978494, 1.3723003973075212, 1.4157701763685049, 1.2220368690298131]",[False False False False False False False False]
50,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,0.024824208934619448,8.0,[100 100 100 100 100 100 100 100],"[1.1056521294656911, 1.0329302290036042, 1.4524223010635473, 1.2286085990285547, 1.1954604161635038, 1.3776494663442589, 1.4019537610606339, 1.3138355141574023]",[False False False False False False False False]
51,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,1.4210099340247546,8.0,[100 100 100 100 100 100 100 100],"[1.2065576052183187, 1.2122243543529545, 1.4536655815481287, 1.2332206514277317, 1.1992689452787317, 1.2682831667613654, 1.4527003170164072, 1.2680541649933736]",[False False False False False False False False]
52,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,2.7333758573274833,8.0,[100 100 100 100 100 100 100 100],"[1.222975056750132, 1.2136593610484647, 1.4566748712702626, 1.2389971087410405, 1.2039875929713775, 1.3017581092049861, 1.4583987261789741, 1.273468947140453]",[False False False False False False False False]
53,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,3.8923851949808967,8.0,[100 100 100 100 100 100 100 100],"[1.2991138666284527, 1.2109566168517507, 1.4307958640242102, 1.246997663620427, 1.1917734350959286, 1.4645905356906848, 1.4669726044662055, 1.304420822284495]",[False False False False False False False False]
54,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,4.923827674830728,8.0,[100 100 100 100 100 100 100 100],"[1.353497022619474, 1.2061727624584668, 1.1229045798893542, 1.3667695522556367, 0.5117878357132379, 1.462400667855593, 1.4602944601083923, 1.2432063500822732]",[False False False False False False False False]
55,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,5.77619353071662,8.0,[100 100 100 100 100 100 100 100],"[1.31338610682945, 1.1999346673468054, 1.3788326773318968, 1.3097353939201215, 1.1503904663686533, 1.4209177600545921, 1.4555438644993666, 1.2099751247654926]",[False False False False False False False False]
56,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,6.470074782632396,8.0,[100 100 100 100 100 100 100 100],"[1.3524758409742141, 1.1913410745434747, 1.2955563613698073, 1.2747020982353023, 1.1488318383322083, 1.4567094257151554, 1.3219234988495314, 1.205716342072963]",[False False False False False False False False]
57,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,7.030227370656236,8.0,[100 100 100 100 100 100 100 100],"[1.470006968156547, 1.0951809112971167, 1.2125463897302065, 1.2948373069661117, 1.1478899101627509, 1.3730794953125462, 1.4004917778641541, 1.2069554846081185]",[False False False False False False False False]
58,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,7.474798886304535,8.0,[100 100 100 100 100 100 100 100],"[1.4700155748488808, 1.096260846265178, 1.3853052012424707, 1.1751816202595673, 0.9382529628010078, 1.2531270006372235, 1.0930600728912105, 1.2060619978576916]",[False False False False False False False False]
59,0.0,[100 100 100 100 100 100 100 100],0.699999988079071,7.871003734448051,8.0,[100 100 100 100 100 100 100 100],"[1.4700144752110627, 1.094211792363528, 1.4551516894299583, 0.899328226285999, 1.1469094533015551, 1.4032626088351607, 1.146851356020878, 1.2016469897376876]",[False False False False False False False False]
